selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage,max_power,engine,torque,años_antig
750000,19000,Diesel,Individual,Automatic,First Owner,5.0,28.4,74.02,1248,190.0,3
409999,35000,CNG,Individual,Manual,First Owner,5.0,20.88,61.7,1196,85.0,0
215000,80000,Petrol,Individual,Manual,Second Owner,5.0,23.95,67.05,998,90.0,6
150000,80000,Petrol,Individual,Manual,First Owner,5.0,20.92,67.1,998,90.0,10
219000,50000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,7
325000,100000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,2
260000,120000,Petrol,Individual,Manual,Second Owner,5.0,15.1,73.0,1196,101.0,7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
700000,40000,Diesel,Individual,Automatic,First Owner,5.0,23.8,78.9,1498,160.0,1
950000,45000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,3
160000,80000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,10
409999,135000,Diesel,Individual,Manual,Second Owner,5.0,24.4,71.01,1120,180.4,5
450000,67000,Diesel,Individual,Manual,First Owner,5.0,23.59,67.1,1364,170.0,7
900000,50000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,3
254999,110000,Diesel,Individual,Manual,Second Owner,5.0,23.08,63.1,1461,160.0,9
130000,40000,Petrol,Individual,Manual,First Owner,4.0,16.1,37.0,796,59.0,11
530000,120000,Diesel,Individual,Manual,Second Owner,5.0,23.4,74.0,1248,190.0,7
520000,110000,Diesel,Individual,Manual,Second Owner,5.0,20.14,88.8,1498,230.0,5
229999,170000,Diesel,Individual,Manual,Second Owner,5.0,21.0,64.1,1461,160.0,9
81000,80000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,16
600000,47000,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,4
409999,93000,Petrol,Individual,Manual,First Owner,5.0,19.1,81.86,1197,113.75,5
120000,70000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,10
320000,50000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,6
292000,70000,Diesel,Individual,Manual,First Owner,5.0,20.0,68.05,1399,160.0,5
550000,44000,Petrol,Individual,Manual,First Owner,5.0,18.16,86.8,1196,112.0,4
385000,25000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,6
800000,25000,Petrol,Individual,Manual,First Owner,5.0,15.29,121.3,1591,151.0,4
675000,10000,Petrol,Individual,Manual,First Owner,5.0,21.21,81.8,1197,113.0,1
950000,30000,Diesel,Individual,Manual,First Owner,5.0,23.0,98.96,1498,205.0,2
610000,50000,Diesel,Individual,Manual,Second Owner,5.0,21.19,88.73,1396,219.66,5
525000,120000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,8
700000,40000,Diesel,Individual,Automatic,First Owner,5.0,23.8,78.9,1498,160.0,1
580000,90000,Diesel,Individual,Manual,First Owner,5.0,20.45,83.8,1461,200.0,5
434999,50000,Petrol,Individual,Manual,Second Owner,5.0,20.4,83.11,1197,115.0,5
350000,2136,Petrol,Individual,Manual,First Owner,5.0,22.5,67.0,999,91.0,0
600000,35000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,5
735000,70000,Diesel,Individual,Manual,First Owner,5.0,27.39,74.0,1248,190.0,3
1050000,18000,Diesel,Dealer,Manual,First Owner,5.0,19.6,108.45,1461,245.0,2
420000,110000,Diesel,Individual,Manual,Second Owner,7.0,18.2,73.74,1248,172.5,4
800000,60000,Diesel,Individual,Manual,First Owner,5.0,23.65,88.5,1248,200.0,3
600000,147000,Diesel,Individual,Manual,Second Owner,5.0,26.59,74.0,1248,190.0,4
500000,99500,Diesel,Individual,Manual,Third Owner,7.0,11.5,147.9,1991,320.0,9
200000,110000,Diesel,Individual,Manual,Second Owner,5.0,17.0,71.0,1405,135.0,9
370000,35000,Petrol,Individual,Manual,First Owner,5.0,19.49,67.04,1198,104.0,4
260000,110000,Diesel,Individual,Manual,Second Owner,5.0,16.2,110.0,1493,235.3596,10
280000,100000,Diesel,Individual,Manual,First Owner,6.0,25.32,77.0,1198,190.0,4
610000,21000,Petrol,Individual,Manual,First Owner,7.0,16.02,93.7,1373,130.0,6
300000,60000,Diesel,Individual,Manual,Second Owner,5.0,23.5,90.0,1498,204.0,7
140000,40000,Diesel,Individual,Manual,First Owner,5.0,16.6,70.0,1405,140.235095,10
229999,50000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,12
200000,65000,Petrol,Individual,Manual,Second Owner,5.0,19.0,66.1,998,90.0,10
200000,80000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,9
560000,119000,Diesel,Individual,Manual,First Owner,5.0,23.9,126.2,1582,259.9,5
750000,80000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,4
585000,90000,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,3
760000,20000,Petrol,Individual,Manual,First Owner,5.0,17.01,121.4,1591,154.9,4
430000,80000,Diesel,Individual,Manual,Second Owner,5.0,25.2,74.0,1248,190.0,6
480000,44665,Diesel,Individual,Manual,First Owner,6.0,25.32,77.0,1198,190.0,0
643000,10000,Diesel,Individual,Manual,First Owner,5.0,20.8,113.4,1493,250.0,1
500000,60000,Petrol,Individual,Manual,First Owner,5.0,20.14,81.86,1197,113.75,2
425000,22000,Petrol,Individual,Manual,First Owner,5.0,18.5,86.8,1198,109.0,4
250000,25000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,6
285000,70000,Diesel,Individual,Manual,First Owner,5.0,27.62,47.0,793,125.0,4
160000,123000,Petrol,Individual,Manual,Third Owner,5.0,17.5,85.8,1298,114.0,12
250000,70000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,9
170000,70000,Petrol,Individual,Manual,Second Owner,5.0,18.6,79.4,1199,108.0,7
409999,45000,Diesel,Individual,Manual,First Owner,5.0,23.59,67.06,1364,170.0,7
400000,40000,Petrol,Individual,Automatic,First Owner,5.0,18.9,82.0,1197,114.0,5
700000,30000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,1
350000,90000,Petrol,Individual,Automatic,First Owner,5.0,12.9,130.0,1799,172.0,13
660000,34000,Petrol,Individual,Manual,Second Owner,7.0,17.5,91.1,1373,130.0,4
268000,25000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,3
270000,50000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,4
300000,50000,Diesel,Individual,Manual,First Owner,5.0,25.44,57.6,936,150.0,7
450000,90000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,3
220000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.44,57.6,936,150.0,8
300000,85000,Petrol,Individual,Manual,Second Owner,5.0,15.6,70.0,1196,102.0,8
561000,30000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,4
755000,15000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,2
235000,25000,Petrol,Individual,Manual,First Owner,5.0,22.7,53.64,799,72.0,3
165000,90000,Petrol,Individual,Manual,First Owner,5.0,20.92,67.1,998,90.0,9
190000,80000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,12
110000,50000,Diesel,Individual,Manual,First Owner,5.0,17.2,53.5,1396,83.35652499999999,9
540000,38000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,4
180000,60000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,7
270000,100000,Petrol,Individual,Manual,Third Owner,7.0,15.37,73.0,1196,101.0,4
450000,30000,Petrol,Individual,Manual,First Owner,5.0,17.5,85.8,1197,114.0,8
450000,30000,Petrol,Individual,Manual,First Owner,5.0,19.1,85.8,1197,114.0,6
200000,50000,Petrol,Individual,Manual,First Owner,5.0,18.6,76.8,1199,106.5,5
425000,42000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,3
400000,30000,Petrol,Individual,Manual,First Owner,5.0,18.2,82.4,1199,108.5,4
125000,60000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,11
900000,22000,Petrol,Individual,Manual,First Owner,5.0,17.4,117.3,1497,145.0,5
450000,90000,Diesel,Individual,Manual,First Owner,5.0,20.54,103.6,1598,250.0,8
210000,46000,Petrol,Individual,Manual,First Owner,5.0,20.92,67.1,998,90.0,9
801000,20000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
317000,15000,Diesel,Individual,Manual,First Owner,7.0,15.42,70.0,1405,135.0,6
600000,40000,Petrol,Individual,Manual,Second Owner,7.0,16.02,93.7,1373,130.0,5
330000,30000,Petrol,Individual,Manual,Second Owner,5.0,18.5,82.85,1197,113.7,6
320000,15000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,3
120000,110000,Petrol,Individual,Manual,Second Owner,5.0,15.3,83.0,1341,115.0,13
130000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,11
220000,80000,Petrol,Individual,Manual,First Owner,5.0,18.2,82.4,1199,108.5,5
340000,110000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,5
200000,70000,Diesel,Individual,Manual,Second Owner,5.0,19.68,67.0,1399,160.0,7
140000,50000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,18
236000,60000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,5
390000,40000,Petrol,Individual,Manual,First Owner,5.0,20.51,67.04,998,90.0,5
275000,90000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,11
775000,32000,Diesel,Dealer,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
850000,58000,Diesel,Individual,Manual,First Owner,5.0,19.67,126.2,1582,259.9,4
750000,5000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,2
570000,25000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
580000,32000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
484999,30000,Petrol,Individual,Manual,First Owner,5.0,18.7,88.7,1199,110.0,4
700000,43000,Petrol,Dealer,Manual,First Owner,7.0,15.4,117.3,1497,145.0,3
415000,60000,Petrol,Dealer,Manual,First Owner,5.0,17.7,113.42,1497,144.15,8
325000,50000,Petrol,Individual,Automatic,First Owner,5.0,19.34,76.0,1198,104.0,5
550000,14200,Petrol,Individual,Manual,First Owner,5.0,18.16,86.8,1196,112.0,2
300000,10000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,3
217000,25000,Petrol,Individual,Manual,First Owner,5.0,22.7,53.64,799,72.0,2
700000,19100,Petrol,Individual,Manual,First Owner,5.0,19.0,94.68,1194,120.0,2
466000,25000,Petrol,Individual,Automatic,Fourth & Above Owner,5.0,20.3,68.0,1086,99.0,1
484999,54000,Diesel,Dealer,Manual,First Owner,5.0,23.0,98.96,1498,205.0,6
670000,35000,Diesel,Individual,Manual,First Owner,5.0,22.71,84.8,1461,200.0,2
500000,20000,Petrol,Individual,Manual,Second Owner,5.0,18.9,81.86,1197,113.75,2
675000,52000,Diesel,Individual,Manual,First Owner,5.0,23.65,88.5,1248,200.0,4
220000,120000,Diesel,Individual,Manual,Second Owner,5.0,23.0,90.0,1396,219.66895999999997,9
630000,120000,Diesel,Individual,Manual,Second Owner,7.0,20.77,88.8,1248,200.0,7
250000,90000,Diesel,Individual,Manual,Second Owner,5.0,18.8,90.0,1248,200.0,10
120000,120000,Petrol,Individual,Manual,Third Owner,5.0,18.9,67.1,998,90.0,16
300000,101500,Diesel,Individual,Manual,Second Owner,5.0,21.14,103.52,1498,250.0,5
525000,75000,Diesel,Individual,Automatic,First Owner,5.0,22.32,126.3,1582,259.9,7
1100000,100000,Diesel,Individual,Manual,First Owner,7.0,15.4,120.0,1997,280.0,4
480000,55735,Diesel,Individual,Manual,Second Owner,5.0,19.01,108.45,1461,248.0,8
250000,50000,Petrol,Individual,Manual,Second Owner,5.0,24.7,47.3,796,69.0,4
245000,70000,Diesel,Individual,Manual,Second Owner,5.0,20.0,68.1,1399,160.0,7
210000,76000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,20.36,78.9,1197,111.7,8
730000,1500,Petrol,Individual,Manual,First Owner,5.0,21.21,81.8,1197,113.0,0
400000,40000,Petrol,Individual,Manual,First Owner,5.0,20.51,67.04,998,90.0,5
280000,60000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,5
375000,53319,Diesel,Dealer,Manual,First Owner,5.0,25.44,56.3,936,142.5,4
700000,40906,Diesel,Dealer,Manual,First Owner,5.0,21.66,108.62,1498,250.0,3
375000,31711,Petrol,Dealer,Manual,Second Owner,5.0,17.6,88.7,1496,132.0,8
270000,43755,Petrol,Dealer,Manual,Second Owner,5.0,21.1,55.2,814,74.5,8
300000,66693,Petrol,Dealer,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
225000,59549,Petrol,Dealer,Manual,First Owner,5.0,19.0,67.1,998,90.0,10
200000,73730,Petrol,Dealer,Manual,First Owner,5.0,18.2,67.1,998,90.0,10
500000,116104,Diesel,Dealer,Manual,First Owner,5.0,25.8,98.6,1498,200.0,7
500000,150546,Petrol,Dealer,Manual,First Owner,5.0,22.0,81.8,1197,113.0,5
555000,20000,Petrol,Individual,Manual,Second Owner,5.0,15.8,110.0,1499,140.0,5
580000,30000,Petrol,Individual,Automatic,First Owner,5.0,18.9,81.86,1197,113.75,2
180000,120000,Diesel,Individual,Manual,Second Owner,5.0,18.8,90.0,1248,200.0,11
200000,80000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,9
260000,60000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.01,1405,135.0,4
350000,25000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,4
655000,126000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,3
370000,170000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
200000,24000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,7
800000,100000,Diesel,Individual,Manual,Second Owner,7.0,24.52,88.5,1248,200.0,3
550000,10000,Petrol,Individual,Manual,First Owner,5.0,24.0,83.81,1199,114.0,1
300000,70000,Diesel,Individual,Manual,Second Owner,5.0,20.0,68.0,1399,160.0,8
220000,40000,Petrol,Individual,Manual,First Owner,8.0,16.8,34.2,796,59.0,3
196000,110000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,9
135000,80000,Petrol,Individual,Manual,Second Owner,5.0,19.81,68.05,1086,99.04,12
299000,16500,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,5
300000,30000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,3
720000,80000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,3
300000,25000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,4
750000,20000,Diesel,Individual,Manual,First Owner,5.0,24.0,73.97,1186,190.24,1
260000,60000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
300000,70000,Diesel,Individual,Manual,Second Owner,5.0,22.9,74.0,1248,190.0,9
250000,52000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,5
420000,80000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
235000,50000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,5
360000,25000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,1
380000,50000,Diesel,Individual,Manual,Second Owner,5.0,24.0,70.0,1120,160.0,6
650000,125000,Diesel,Individual,Manual,First Owner,5.0,22.77,98.59,1498,205.0,4
350000,80000,Petrol,Individual,Manual,First Owner,5.0,20.51,67.04,998,90.0,4
270000,90000,Diesel,Individual,Manual,Third Owner,5.0,23.0,90.0,1396,219.66895999999997,10
450000,50000,Diesel,Individual,Manual,First Owner,5.0,22.95,74.0,1248,190.0,3
270000,40000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,9
275000,20000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,8
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
634000,165000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,5
235000,98500,Petrol,Individual,Manual,Second Owner,5.0,19.0,66.1,998,90.0,8
275000,98000,Petrol,Individual,Manual,Third Owner,5.0,20.36,78.9,1197,111.8,12
400000,90000,Diesel,Individual,Manual,First Owner,5.0,20.3,92.0,1248,209.0,7
215000,90000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,8
150000,110000,Diesel,Individual,Manual,Second Owner,5.0,17.1,110.0,1493,235.3596,11
950000,77800,Diesel,Individual,Manual,First Owner,5.0,25.1,88.5,1248,200.0,2
730000,100000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,5
135000,120000,Diesel,Individual,Manual,Second Owner,5.0,19.0,71.0,1405,135.0,8
350000,80000,Petrol,Individual,Manual,Second Owner,5.0,19.1,82.0,1197,114.0,4
535000,21000,Petrol,Individual,Manual,Second Owner,6.0,18.15,82.0,1198,115.0,2
455000,100000,Petrol,Individual,Manual,Second Owner,5.0,19.0,85.8,1197,114.0,2
655000,25000,Petrol,Individual,Manual,First Owner,5.0,21.21,81.8,1197,113.0,1
800000,30000,Diesel,Individual,Manual,Third Owner,5.0,23.0,98.96,1498,205.0,1
1100000,25000,Petrol,Individual,Automatic,First Owner,5.0,17.8,105.5,1496,140.0,2
340000,51492,Petrol,Individual,Manual,First Owner,6.0,18.15,82.0,1198,115.0,2
300000,72000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,9
370000,60000,Petrol,Individual,Manual,First Owner,5.0,18.16,86.8,1196,112.0,4
238000,60000,Petrol,Individual,Manual,First Owner,5.0,17.92,62.1,1086,96.1,6
200000,90000,Petrol,Individual,Manual,First Owner,5.0,17.92,62.1,1086,96.1,7
320000,91000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,22.71,84.8,1461,200.0,6
114999,90000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.92,62.1,1086,96.1,11
320000,50000,Petrol,Individual,Manual,Second Owner,5.0,20.51,67.04,998,90.0,5
210000,20000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,10
135000,150000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.0,1061,84.0,11
350000,52000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.01,1405,135.0,5
680000,40000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,3
300000,50000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,4
225000,80000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.1,998,90.0,8
590000,40000,Diesel,Individual,Manual,Second Owner,7.0,18.49,100.0,1493,240.0,5
290000,17000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,5
100000,180000,Petrol,Individual,Manual,Second Owner,5.0,19.0,67.1,998,90.0,10
395000,50000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,4
195000,65000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,6
45000,10000,Petrol,Individual,Manual,Third Owner,4.0,26.0,35.0,624,48.0,9
715000,50000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,5
600000,10000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.86,1197,117.0,1
875000,25000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,1
385000,30000,Petrol,Individual,Manual,First Owner,5.0,20.63,67.06,1198,104.0,3
300000,40000,Petrol,Individual,Manual,First Owner,6.0,18.15,82.0,1198,115.0,4
335000,135000,Diesel,Individual,Manual,First Owner,5.0,21.9,88.76,1396,219.6,8
300000,35000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,6
80000,120000,Petrol,Individual,Manual,Second Owner,5.0,13.2,94.0,1495,122.583125,16
350000,25000,Petrol,Individual,Manual,Second Owner,5.0,16.95,97.7,1498,134.0,9
280000,80000,Diesel,Individual,Manual,First Owner,5.0,21.02,88.76,1248,200.0,7
550000,70000,Diesel,Individual,Manual,Second Owner,5.0,24.4,71.0,1120,180.4,3
500000,10000,Petrol,Individual,Manual,First Owner,5.0,20.14,81.86,1197,113.75,2
700000,6000,Petrol,Individual,Manual,First Owner,5.0,19.0,94.68,1194,120.0,1
380000,90000,Diesel,Individual,Manual,Second Owner,5.0,20.5,103.5,1598,250.0,7
531000,20000,Petrol,Individual,Automatic,First Owner,5.0,18.9,81.86,1197,113.75,2
300000,35000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,3
350000,60000,Diesel,Individual,Manual,Second Owner,5.0,20.14,88.8,1498,230.0,6
150000,68000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,18.6,79.4,1199,108.0,10
450000,30000,Petrol,Individual,Manual,First Owner,5.0,20.4,81.8,1197,113.0,5
85000,120000,Diesel,Individual,Manual,Third Owner,5.0,16.8,68.0,1405,127.48644999999999,14
450000,30000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
360000,50000,Diesel,Individual,Manual,First Owner,5.0,27.28,69.0,1047,140.0,3
390000,6000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,0
145000,50000,Petrol,Individual,Manual,Second Owner,7.0,15.37,73.0,1196,101.0,9
300000,90000,Diesel,Individual,Manual,First Owner,5.0,25.0,69.0,1396,140.0,7
565000,80000,Petrol,Individual,Manual,First Owner,5.0,18.16,86.8,1196,112.0,3
180000,80000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,9
200000,80000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,7
85000,150000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,15
67500,110000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,17.88,52.8,1396,85.0,14
700000,110000,Diesel,Individual,Manual,Second Owner,5.0,24.3,88.5,1248,200.0,4
275000,80000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,22.07,73.9,1199,180.0,10
600000,20000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,1
200000,80000,Diesel,Individual,Manual,Second Owner,5.0,20.4,91.2,1248,209.0,10
